name_0,name_1,area_km2,bws_score,bwd_score,iav_score,sev_score,bws_label,bwd_label,iav_label,sev_label
Ireland,Leitrim,498.611106439,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Leitrim,2.27577991322,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Limerick,0.4125986968,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Longford,0.16406805777,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Longford,0.07708887903,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Mayo,147.496160427,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Mayo,5222.30996206,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Mayo,165.149444139,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Roscommon,74.5865120232,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Sligo,1668.84511961,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Sligo,64.2298798242,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Clare,12.4276900351,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Clare,462.734396155,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Clare,2092.35224214,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
Ireland,Clare,124.466169011,0.0,0.0510687892001763,1.1364797409990428,1.4684905926595886,Low (<10%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66)
